timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787168296.470489,64.000152,1,76271.0,625964.0,755.0,0.0,3588.0,0.0,
1787168297.470424,65.000087,1,77634.0,637330.0,748.0,0.0,3670.0,0.0,
1787168298.470431,66.000094,1,78948.0,648697.0,759.0,0.0,3738.0,0.0,
1787168299.470417,67.000080,1,80288.0,660074.0,764.0,0.0,3805.0,0.0,
1787168300.470432,68.000094,1,81345.0,670695.0,759.0,0.0,3873.0,0.0,
1787168301.470415,69.000078,1,82523.0,682087.0,754.0,0.0,3943.0,0.0,
1787168302.470474,70.000136,1,84061.0,693442.0,765.0,0.0,4016.0,0.0,
1787168303.470417,71.000080,1,85150.0,704835.0,753.0,0.0,4087.0,0.0,
1787168304.470416,72.000078,1,86233.0,715467.0,765.0,0.0,4139.0,0.0,
1787168305.470414,73.000076,1,87391.0,726854.0,760.0,0.0,4210.0,0.0,
1787168306.470415,74.000078,1,88640.0,738241.0,753.0,0.0,4283.0,0.0,
1787168307.470422,75.000085,1,90125.0,749585.0,758.0,0.0,4365.0,0.0,
1787168308.470416,76.000079,1,91312.0,760207.0,755.0,0.0,4433.0,0.0,
1787168309.470423,77.000086,1,92601.0,771591.0,760.0,0.0,4497.0,0.0,
1787168310.470458,78.000120,1,93546.0,782997.0,759.0,0.0,4555.0,0.0,
1787168311.470412,79.000074,1,94691.0,793616.0,762.0,0.0,4618.0,0.0,
1787168312.470418,80.000081,1,96049.0,804994.0,756.0,0.0,4696.0,0.0,
1787168313.470546,81.000209,1,97401.0,816364.0,758.0,0.0,4769.0,0.0,
1787168314.470442,82.000105,1,98562.0,826976.0,758.0,0.0,4839.0,0.0,
1787168315.470477,83.000140,1,99812.0,838362.0,761.0,0.0,4903.0,0.0,
1787168316.470412,84.000075,1,100974.0,849749.0,756.0,0.0,4972.0,0.0,
1787168317.470418,85.000081,1,102258.0,860357.0,759.0,0.0,5042.0,0.0,
1787168318.470414,86.000077,1,103396.0,871751.0,757.0,0.0,5107.0,0.0,
1787168319.470414,87.000077,1,104527.0,883140.0,758.0,0.0,5173.0,0.0,
1787168320.470416,88.000078,1,105814.0,893757.0,766.0,0.0,5234.0,0.0,
1787168321.470421,89.000084,1,107028.0,905145.0,763.0,0.0,5302.0,0.0,
1787168322.470478,90.000141,1,108495.0,916497.0,758.0,0.0,5390.0,0.0,
1787168323.470484,91.000146,1,109731.0,927110.0,758.0,0.0,5459.0,0.0,
1787168324.470413,92.000075,1,110945.0,938494.0,758.0,0.0,5528.0,0.0,
1787168325.470415,93.000077,1,112369.0,949855.0,760.0,0.0,5605.0,0.0,
1787168326.470420,94.000082,1,113507.0,960476.0,759.0,0.0,5672.0,0.0,
1787168327.470425,95.000087,1,114651.0,971871.0,763.0,0.0,5732.0,0.0,
1787168328.470442,96.000104,1,115755.0,983259.0,758.0,0.0,5800.0,0.0,
1787168329.470416,97.000078,1,116920.0,994654.0,759.0,0.0,5863.0,0.0,
1787168330.470494,98.000157,1,118099.0,1005268.0,759.0,0.0,5930.0,0.0,
1787168331.470428,99.000091,1,119362.0,1016646.0,753.0,0.0,6008.0,0.0,
1787168332.470507,100.000169,1,120631.0,1028033.0,759.0,0.0,6069.0,0.0,
1787168333.470432,101.000095,1,121689.0,1038669.0,757.0,0.0,6130.0,0.0,
1787168334.470413,102.000076,1,122886.0,1050051.0,757.0,0.0,6197.0,0.0,
1787168335.470424,103.000086,1,124097.0,1061441.0,759.0,0.0,6261.0,0.0,
1787168336.470551,104.000214,1,125153.0,1072064.0,755.0,0.0,6329.0,0.0,
1787168337.470416,105.000078,1,126654.0,1083421.0,759.0,0.0,6408.0,0.0,
1787168338.470427,106.000090,1,127766.0,1094046.0,756.0,0.0,6474.0,0.0,
1787168339.470548,107.000211,1,129195.0,1105411.0,757.0,0.0,6548.0,0.0,
1787168340.470655,108.000318,1,130641.0,1116579.0,758.0,0.0,6632.0,0.0,
1787168341.470415,109.000078,1,131781.0,1127388.0,758.0,0.0,6695.0,0.0,
1787168342.470421,110.000083,1,132889.0,1138791.0,754.0,0.0,6759.0,0.0,
1787168343.470467,111.000130,1,133946.0,1150186.0,762.0,0.0,6814.0,0.0,
1787168344.470415,112.000077,1,135370.0,1161549.0,757.0,0.0,6896.0,0.0,
1787168345.470479,113.000142,1,136588.0,1172166.0,761.0,0.0,6961.0,0.0,
1787168346.470416,114.000078,1,137874.0,1183544.0,758.0,0.0,7036.0,0.0,
1787168347.470440,115.000103,1,139234.0,1194907.0,756.0,0.0,7115.0,0.0,
1787168348.470412,116.000075,1,140547.0,1205515.0,754.0,0.0,7189.0,0.0,
1787168349.470423,117.000086,1,142029.0,1216868.0,762.0,0.0,7265.0,0.0,
1787168350.470488,118.000151,1,143310.0,1228240.0,763.0,0.0,7338.0,0.0,
1787168351.470435,119.000097,1,144559.0,1239625.0,762.0,0.0,7408.0,0.0,
1787168352.470406,120.000068,1,145773.0,1251012.0,762.0,0.0,7474.0,0.0,
1787168353.470426,121.000088,1,146989.0,1261621.0,764.0,0.0,7544.0,0.0,
