timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787153831.554127,64.000072,1,24320.0,338330.0,255.0,0.0,1198.0,0.0,
1787153832.554125,65.000070,1,24698.0,344173.0,254.0,0.0,1221.0,0.0,
1787153833.554106,66.000051,1,25081.0,349504.0,255.0,0.0,1243.0,0.0,
1787153834.554117,67.000063,1,25518.0,355600.0,256.0,0.0,1266.0,0.0,
1787153835.554114,68.000059,1,25902.0,361443.0,254.0,0.0,1290.0,0.0,
1787153836.554117,69.000062,1,26271.0,367800.0,254.0,0.0,1312.0,0.0,
1787153837.554127,70.000072,1,26726.0,374402.0,255.0,0.0,1338.0,0.0,
1787153838.554122,71.000067,1,27147.0,380244.0,254.0,0.0,1362.0,0.0,
1787153839.554122,72.000068,1,27605.0,386592.0,253.0,0.0,1388.0,0.0,
1787153840.554130,73.000075,1,28034.0,392433.0,251.0,0.0,1414.0,0.0,
1787153841.554129,74.000074,1,28516.0,398012.0,254.0,0.0,1438.0,0.0,
1787153842.554136,75.000081,1,28871.0,404884.0,255.0,0.0,1457.0,0.0,
1787153843.554123,76.000068,1,29249.0,410726.0,253.0,0.0,1481.0,0.0,
1787153844.554131,77.000077,1,29666.0,416312.0,254.0,0.0,1504.0,0.0,
1787153845.554127,78.000072,1,30069.0,422664.0,255.0,0.0,1527.0,0.0,
1787153846.554078,79.000023,1,30488.0,428248.0,255.0,0.0,1551.0,0.0,
1787153847.554123,80.000069,1,30874.0,434859.0,255.0,0.0,1573.0,0.0,
1787153848.554129,81.000075,1,31312.0,440954.0,253.0,0.0,1600.0,0.0,
1787153849.554129,82.000074,1,31767.0,447047.0,254.0,0.0,1624.0,0.0,
1787153850.554128,83.000074,1,32191.0,452888.0,254.0,0.0,1648.0,0.0,
1787153851.554124,84.000069,1,32585.0,458470.0,254.0,0.0,1673.0,0.0,
1787153852.554126,85.000071,1,33084.0,464307.0,253.0,0.0,1699.0,0.0,
1787153853.554126,86.000072,1,33422.0,471183.0,254.0,0.0,1716.0,0.0,
1787153854.554129,87.000074,1,33833.0,476764.0,253.0,0.0,1742.0,0.0,
1787153855.554129,88.000074,1,34216.0,482352.0,253.0,0.0,1765.0,0.0,
1787153856.554089,89.000034,1,34654.0,489214.0,254.0,0.0,1789.0,0.0,
1787153857.554128,90.000073,1,35074.0,494796.0,256.0,0.0,1812.0,0.0,
1787153858.554129,91.000074,1,35459.0,501154.0,255.0,0.0,1834.0,0.0,
1787153859.554130,92.000075,1,35933.0,507500.0,255.0,0.0,1861.0,0.0,
1787153860.554087,93.000032,1,36353.0,513340.0,253.0,0.0,1886.0,0.0,
1787153861.554129,94.000074,1,36796.0,519180.0,254.0,0.0,1909.0,0.0,
1787153862.554103,95.000049,1,37243.0,524761.0,253.0,0.0,1936.0,0.0,
1787153863.554151,96.000096,1,37689.0,530852.0,256.0,0.0,1960.0,0.0,
1787153864.554127,97.000073,1,37990.0,537734.0,255.0,0.0,1976.0,0.0,
1787153865.554093,98.000038,1,38453.0,543052.0,255.0,0.0,2005.0,0.0,
1787153866.554098,99.000043,1,38854.0,548897.0,254.0,0.0,2027.0,0.0,
1787153867.554132,100.000077,1,39240.0,555509.0,254.0,0.0,2049.0,0.0,
1787153868.554126,101.000071,1,39642.0,561095.0,255.0,0.0,2071.0,0.0,
1787153869.554142,102.000087,1,40028.0,567452.0,254.0,0.0,2093.0,0.0,
1787153870.554136,103.000081,1,40484.0,573543.0,254.0,0.0,2120.0,0.0,
1787153871.554127,104.000072,1,40887.0,579127.0,252.0,0.0,2146.0,0.0,
1787153872.554288,105.000234,1,41347.0,585476.0,255.0,0.0,2169.0,0.0,
1787153873.554133,106.000078,1,41776.0,590548.0,254.0,0.0,2193.0,0.0,
1787153874.554130,107.000075,1,42258.0,596897.0,255.0,0.0,2218.0,0.0,
1787153875.554125,108.000070,1,42524.0,603778.0,255.0,0.0,2234.0,0.0,
1787153876.554139,109.000084,1,43022.0,609096.0,255.0,0.0,2263.0,0.0,
1787153877.554124,110.000069,1,43388.0,614685.0,254.0,0.0,2285.0,0.0,
1787153878.554124,111.000070,1,43773.0,621297.0,254.0,0.0,2307.0,0.0,
1787153879.554236,112.000181,1,44193.0,627139.0,255.0,0.0,2329.0,0.0,
1787153880.554125,113.000070,1,44561.0,633750.0,256.0,0.0,2351.0,0.0,
1787153881.554122,114.000067,1,45035.0,639585.0,253.0,0.0,2380.0,0.0,
1787153882.554126,115.000071,1,45455.0,645166.0,256.0,0.0,2403.0,0.0,
1787153883.554126,116.000071,1,45899.0,651519.0,254.0,0.0,2428.0,0.0,
1787153884.554125,117.000071,1,46382.0,657098.0,253.0,0.0,2455.0,0.0,
1787153885.554132,118.000077,1,46792.0,663707.0,255.0,0.0,2477.0,0.0,
1787153886.554128,119.000074,1,47075.0,670331.0,251.0,0.0,2497.0,0.0,
1787153887.554123,120.000069,1,47573.0,675905.0,254.0,0.0,2523.0,0.0,
1787153888.554116,121.000061,1,47956.0,681236.0,254.0,0.0,2546.0,0.0,
1787153889.554129,122.000074,1,48359.0,687846.0,253.0,0.0,2569.0,0.0,
1787153890.554167,123.000112,1,48744.0,693948.0,255.0,0.0,2589.0,0.0,
1787153891.554133,124.000078,1,49129.0,700558.0,253.0,0.0,2613.0,0.0,
1787153892.554131,125.000077,1,49638.0,706391.0,254.0,0.0,2640.0,0.0,
1787153893.554135,126.000080,1,50057.0,712229.0,254.0,0.0,2665.0,0.0,
1787153894.554124,127.000069,1,50504.0,718323.0,253.0,0.0,2691.0,0.0,
1787153895.554143,128.000088,1,50968.0,723902.0,254.0,0.0,2716.0,0.0,
1787153896.554142,129.000088,1,51378.0,730769.0,255.0,0.0,2738.0,0.0,
1787153897.554122,130.000068,1,51725.0,736869.0,252.0,0.0,2762.0,0.0,
1787153898.554215,131.000160,1,52191.0,742450.0,254.0,0.0,2786.0,0.0,
1787153899.554123,132.000068,1,52576.0,748292.0,255.0,0.0,2809.0,0.0,
1787153900.554123,133.000068,1,52961.0,754651.0,254.0,0.0,2830.0,0.0,
1787153901.554207,134.000153,1,53330.0,761008.0,254.0,0.0,2852.0,0.0,
1787153902.554151,135.000096,1,53768.0,767611.0,254.0,0.0,2878.0,0.0,
1787153903.554122,136.000067,1,54206.0,773196.0,254.0,0.0,2901.0,0.0,
1787153904.554118,137.000064,1,54662.0,779034.0,254.0,0.0,2926.0,0.0,
1787153905.554113,138.000059,1,55091.0,784871.0,254.0,0.0,2952.0,0.0,
1787153906.554121,139.000066,1,55590.0,790705.0,254.0,0.0,2979.0,0.0,
1787153907.554119,140.000064,1,55928.0,797068.0,255.0,0.0,2997.0,0.0,
1787153908.554115,141.000061,1,56342.0,803161.0,255.0,0.0,3022.0,0.0,
1787153909.554116,142.000062,1,56759.0,808747.0,254.0,0.0,3046.0,0.0,
1787153910.554115,143.000060,1,57143.0,814336.0,256.0,0.0,3066.0,0.0,
1787153911.554119,144.000064,1,57530.0,820435.0,253.0,0.0,3091.0,0.0,
1787153912.554116,145.000061,1,57916.0,827046.0,254.0,0.0,3113.0,0.0,
1787153913.554119,146.000064,1,58337.0,833139.0,254.0,0.0,3138.0,0.0,
1787153914.554127,147.000073,1,58793.0,838978.0,254.0,0.0,3163.0,0.0,
