timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787674080.189107,65.000071,1,23111.0,322732.0,247.0,0.0,1136.0,0.0,
1787674081.189104,66.000067,1,23493.0,327984.0,248.0,0.0,1155.0,0.0,
1787674082.189107,67.000071,1,23900.0,333455.0,250.0,0.0,1175.0,0.0,
1787674083.189109,68.000073,1,24270.0,338939.0,250.0,0.0,1196.0,0.0,
1787674084.189104,69.000067,1,24537.0,344190.0,244.0,0.0,1217.0,0.0,
1787674085.189106,70.000069,1,24975.0,349643.0,249.0,0.0,1238.0,0.0,
1787674086.189104,71.000067,1,25382.0,355105.0,247.0,0.0,1262.0,0.0,
1787674087.189108,72.000072,1,25818.0,360327.0,249.0,0.0,1285.0,0.0,
1787674088.189104,73.000067,1,26189.0,365772.0,251.0,0.0,1307.0,0.0,
1787674089.189108,74.000072,1,26538.0,371201.0,249.0,0.0,1326.0,0.0,
1787674090.189108,75.000072,1,26870.0,376516.0,249.0,0.0,1345.0,0.0,
1787674091.189105,76.000068,1,27222.0,382246.0,253.0,0.0,1364.0,0.0,
1787674092.189104,77.000067,1,27465.0,387775.0,250.0,0.0,1378.0,0.0,
1787674093.189096,78.000060,1,27852.0,392978.0,245.0,0.0,1407.0,0.0,
1787674094.189095,79.000058,1,28311.0,398420.0,242.0,0.0,1435.0,0.0,
1787674095.189093,80.000056,1,28927.0,403554.0,250.0,0.0,1461.0,0.0,
1787674096.189095,81.000059,1,29227.0,408802.0,247.0,0.0,1481.0,0.0,
1787674097.189094,82.000057,1,29596.0,414275.0,248.0,0.0,1501.0,0.0,
1787674098.189107,83.000070,1,29933.0,419804.0,252.0,0.0,1517.0,0.0,
1787674099.189107,84.000070,1,30177.0,425332.0,250.0,0.0,1534.0,0.0,
1787674100.189093,85.000056,1,30510.0,430839.0,249.0,0.0,1552.0,0.0,
1787674101.189093,86.000056,1,30934.0,436058.0,247.0,0.0,1578.0,0.0,
1787674102.189097,87.000060,1,31316.0,441531.0,247.0,0.0,1602.0,0.0,
1787674103.189093,88.000057,1,31719.0,446776.0,250.0,0.0,1620.0,0.0,
1787674104.189110,89.000073,1,32037.0,452287.0,249.0,0.0,1639.0,0.0,
1787674105.189108,90.000071,1,32475.0,457746.0,250.0,0.0,1663.0,0.0,
1787674106.189101,91.000064,1,32912.0,462954.0,249.0,0.0,1690.0,0.0,
1787674107.189104,92.000067,1,33320.0,468411.0,246.0,0.0,1715.0,0.0,
1787674108.189095,93.000058,1,33653.0,473913.0,251.0,0.0,1730.0,0.0,
1787674109.189096,94.000059,1,34061.0,479137.0,248.0,0.0,1755.0,0.0,
1787674110.189093,95.000057,1,34378.0,484637.0,249.0,0.0,1772.0,0.0,
1787674111.189094,96.000057,1,34725.0,489858.0,250.0,0.0,1791.0,0.0,
1787674112.189096,97.000059,1,35060.0,495353.0,248.0,0.0,1812.0,0.0,
1787674113.189094,98.000057,1,35480.0,500823.0,252.0,0.0,1833.0,0.0,
1787674114.189093,99.000057,1,35828.0,506054.0,250.0,0.0,1856.0,0.0,
1787674115.189094,100.000057,1,36144.0,511521.0,241.0,0.0,1883.0,0.0,
1787674116.189096,101.000059,1,36622.0,516708.0,253.0,0.0,1900.0,0.0,
1787674117.189117,102.000080,1,37061.0,522186.0,249.0,0.0,1925.0,0.0,
1787674118.189106,103.000070,1,37310.0,527706.0,250.0,0.0,1940.0,0.0,
1787674119.189103,104.000066,1,37710.0,533191.0,251.0,0.0,1960.0,0.0,
1787674120.189138,105.000101,1,38026.0,538694.0,251.0,0.0,1980.0,0.0,
1787674121.189116,106.000079,1,38449.0,543936.0,253.0,0.0,2001.0,0.0,
1787674122.189104,107.000067,1,38749.0,549417.0,242.0,0.0,2029.0,0.0,
1787674123.189115,108.000079,1,39261.0,554850.0,252.0,0.0,2048.0,0.0,
1787674124.189124,109.000087,1,39561.0,560098.0,249.0,0.0,2069.0,0.0,
1787674125.189179,110.000142,1,39890.0,565610.0,252.0,0.0,2085.0,0.0,
1787674126.189113,111.000077,1,40328.0,570806.0,246.0,0.0,2114.0,0.0,
1787674127.189106,112.000070,1,40834.0,576232.0,250.0,0.0,2142.0,0.0,
1787674128.189116,113.000080,1,41187.0,581757.0,252.0,0.0,2157.0,0.0,
1787674129.189108,114.000071,1,41507.0,586975.0,252.0,0.0,2178.0,0.0,
1787674130.189135,115.000099,1,41841.0,592469.0,246.0,0.0,2202.0,0.0,
1787674131.189106,116.000070,1,42279.0,597690.0,251.0,0.0,2223.0,0.0,
1787674132.189106,117.000069,1,42576.0,603202.0,250.0,0.0,2238.0,0.0,
1787674133.189106,118.000070,1,42911.0,608685.0,249.0,0.0,2260.0,0.0,
1787674134.189110,119.000073,1,43318.0,614190.0,252.0,0.0,2279.0,0.0,
1787674135.189121,120.000084,1,43631.0,619663.0,246.0,0.0,2304.0,0.0,
1787674136.189106,121.000070,1,43966.0,624916.0,251.0,0.0,2318.0,0.0,
1787674137.189121,122.000085,1,44298.0,630366.0,246.0,0.0,2342.0,0.0,
1787674138.189107,123.000070,1,44792.0,635595.0,251.0,0.0,2363.0,0.0,
1787674139.189082,124.000046,1,45125.0,641071.0,248.0,0.0,2387.0,0.0,
1787674140.189126,125.000089,1,45652.0,646284.0,254.0,0.0,2410.0,0.0,
1787674141.189125,126.000089,1,45984.0,651766.0,249.0,0.0,2434.0,0.0,
1787674142.189106,127.000070,1,46388.0,656973.0,253.0,0.0,2453.0,0.0,
1787674143.189107,128.000070,1,46772.0,662446.0,247.0,0.0,2480.0,0.0,
1787674144.189104,129.000067,1,47112.0,667927.0,250.0,0.0,2497.0,0.0,
1787674145.189106,130.000069,1,47480.0,673430.0,249.0,0.0,2518.0,0.0,
1787674146.189104,131.000068,1,47810.0,678891.0,250.0,0.0,2537.0,0.0,
1787674147.189105,132.000068,1,48111.0,684383.0,244.0,0.0,2560.0,0.0,
1787674148.189107,133.000071,1,48532.0,689611.0,249.0,0.0,2578.0,0.0,
1787674149.189110,134.000073,1,48850.0,695076.0,249.0,0.0,2599.0,0.0,
1787674150.189102,135.000066,1,49237.0,700576.0,249.0,0.0,2620.0,0.0,
1787674151.189106,136.000069,1,49572.0,705827.0,248.0,0.0,2639.0,0.0,
1787674152.189106,137.000070,1,50026.0,711266.0,249.0,0.0,2664.0,0.0,
1787674153.189106,138.000070,1,50514.0,716443.0,245.0,0.0,2695.0,0.0,
1787674154.189108,139.000072,1,50906.0,721936.0,251.0,0.0,2713.0,0.0,
1787674155.189109,140.000073,1,51217.0,727422.0,250.0,0.0,2731.0,0.0,
1787674156.189107,141.000071,1,51570.0,732669.0,247.0,0.0,2753.0,0.0,
1787674157.189104,142.000068,1,51939.0,738351.0,251.0,0.0,2771.0,0.0,
1787674158.189107,143.000071,1,52259.0,743655.0,250.0,0.0,2790.0,0.0,
1787674159.189104,144.000067,1,52626.0,749142.0,251.0,0.0,2811.0,0.0,
1787674160.189107,145.000070,1,52958.0,754372.0,248.0,0.0,2833.0,0.0,
1787674161.189104,146.000067,1,53350.0,759848.0,249.0,0.0,2853.0,0.0,
1787674162.189101,147.000065,1,53753.0,765044.0,248.0,0.0,2876.0,0.0,
1787674163.189105,148.000068,1,54050.0,770527.0,245.0,0.0,2900.0,0.0,
1787674164.189242,149.000206,1,54632.0,775942.0,249.0,0.0,2925.0,0.0,
1787674165.189107,150.000071,1,54944.0,781208.0,252.0,0.0,2942.0,0.0,
1787674166.189110,151.000073,1,55240.0,786979.0,250.0,0.0,2960.0,0.0,
1787674167.189105,152.000068,1,55538.0,792500.0,248.0,0.0,2979.0,0.0,
1787674168.189104,153.000067,1,55979.0,797967.0,253.0,0.0,2999.0,0.0,
1787674169.189120,154.000083,1,56314.0,803462.0,251.0,0.0,3019.0,0.0,
1787674170.189105,155.000068,1,56685.0,808719.0,253.0,0.0,3040.0,0.0,
1787674171.189109,156.000072,1,57087.0,814155.0,244.0,0.0,3071.0,0.0,
1787674172.189104,157.000068,1,57598.0,819572.0,250.0,0.0,3094.0,0.0,
1787674173.189105,158.000068,1,58038.0,824790.0,248.0,0.0,3123.0,0.0,
1787674174.189106,159.000069,1,58441.0,830265.0,251.0,0.0,3141.0,0.0,
1787674175.189102,160.000066,1,58650.0,835816.0,250.0,0.0,3153.0,0.0,
1787674176.189096,161.000059,1,58983.0,841294.0,249.0,0.0,3173.0,0.0,
1787674177.189096,162.000059,1,59284.0,846794.0,251.0,0.0,3192.0,0.0,
1787674178.189104,163.000067,1,59664.0,852300.0,249.0,0.0,3214.0,0.0,
1787674179.189107,164.000070,1,59998.0,857805.0,249.0,0.0,3231.0,0.0,
1787674180.189115,165.000078,1,60317.0,863285.0,251.0,0.0,3249.0,0.0,
1787674181.189110,166.000073,1,60758.0,868735.0,248.0,0.0,3278.0,0.0,
1787674182.189104,167.000068,1,61181.0,873999.0,253.0,0.0,3294.0,0.0,
1787674183.189142,168.000105,1,61483.0,879498.0,246.0,0.0,3320.0,0.0,
1787674184.189135,169.000099,1,61882.0,884955.0,243.0,0.0,3344.0,0.0,
1787674185.189140,170.000104,1,62374.0,890169.0,249.0,0.0,3367.0,0.0,
1787674186.189126,171.000090,1,62830.0,895593.0,246.0,0.0,3396.0,0.0,
1787674187.189132,172.000096,1,63217.0,900820.0,248.0,0.0,3416.0,0.0,
1787674188.189167,173.000130,1,63536.0,906352.0,253.0,0.0,3428.0,0.0,
1787674189.189225,174.000188,1,63709.0,912169.0,250.0,0.0,3441.0,0.0,
1787674190.189272,175.000236,1,64044.0,917661.0,252.0,0.0,3458.0,0.0,
1787674191.189115,176.000079,1,64428.0,922892.0,249.0,0.0,3484.0,0.0,
1787674192.189117,177.000080,1,64745.0,928388.0,245.0,0.0,3505.0,0.0,
1787674193.189149,178.000113,1,65182.0,933550.0,249.0,0.0,3527.0,0.0,
1787674194.189136,179.000099,1,65695.0,939005.0,249.0,0.0,3555.0,0.0,
1787674195.189122,180.000086,1,66118.0,944223.0,252.0,0.0,3579.0,0.0,
1787674196.189106,181.000070,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674197.189101,182.000065,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674198.189103,183.000066,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674199.189103,184.000066,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674200.189102,185.000066,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674201.189100,186.000063,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674202.189178,187.000142,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674203.189100,188.000063,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674204.189103,189.000067,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674205.189100,190.000063,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674206.189100,191.000063,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674207.189103,192.000067,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674208.189100,193.000063,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674209.189100,194.000063,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674210.189101,195.000064,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674211.189154,196.000118,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674212.189104,197.000067,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674213.189100,198.000064,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674214.189104,199.000067,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674215.189120,200.000083,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
